lying,15663712739420103,149,107.41,0.0,1
lying,15663712740360104,149,107.41,0.0,1
lying,15663712741300105,149,107.41,0.0,1
lying,15663712742240106,149,107.41,0.0,1
lying,15663712743170107,149,107.41,0.0,1
lying,15663712744110108,149,107.41,0.0,1
lying,15663712744950109,149,107.41,0.0,1
lying,15663712746060110,149,107.41,0.0,1
lying,15663712747000111,149,107.41,0.0,1
lying,15663712748090112,149,107.41,0.0,1
lying,15663712749180113,149,107.41,0.0,1
lying,15663712750280114,149,107.41,0.0,1
lying,15663712751370115,149,107.41,0.0,1
lying,15663712752470116,149,107.41,0.0,1
lying,15663712753400117,149,107.41,0.0,1
lying,15663712754340118,149,107.41,0.0,1
lying,15663712755280119,149,107.41,0.0,1
lying,15663712756370120,149,107.41,0.0,1
lying,15663712757260121,149,107.41,0.0,1
lying,15663712758200122,149,107.41,0.0,1
lying,15663712759300123,149,107.41,0.0,1
lying,15663712760700124,149,107.41,0.0,1
lying,15663712761640125,149,107.41,0.0,1
lying,15663712762580126,149,107.41,0.0,1
lying,15663712763510127,149,107.41,0.0,1
lying,15663712764610128,149,107.41,0.0,1
lying,15663712765620129,149,107.41,0.0,1
lying,15663712766560130,149,107.41,0.0,1
lying,15663712767650131,149,107.41,0.0,1
lying,15663712768740132,149,107.41,0.0,1
lying,15663712769840133,149,107.41,0.0,1
lying,15663712770770134,149,107.41,0.0,1
lying,15663712771870135,149,107.41,0.0,1
lying,15663712772960136,149,107.41,0.0,1
lying,15663712773900137,149,107.41,0.0,1
lying,15663712774990138,149,107.41,0.0,1
lying,15663712776080139,149,107.41,0.0,1
lying,15663712777240140,149,107.41,0.0,1
lying,15663712778350141,149,107.41,0.0,1
lying,15663712779450142,149,107.41,0.0,1
lying,15663712780540143,149,107.41,0.0,1
lying,15663712781640144,149,107.41,0.0,1
lying,15663712782730145,149,107.41,0.0,1
lying,15663712783820146,149,107.41,0.0,1
lying,15663712784950147,149,107.41,0.0,1
lying,15663712786040148,149,107.41,0.0,1
lying,15663712787140149,149,107.41,0.0,1
lying,15663712788230150,149,107.41,0.0,1
lying,15663712789210151,149,107.41,0.0,1
lying,15663712790180152,149,107.41,0.0,1
lying,15663712791270153,149,107.41,0.0,1
lying,15663712792370154,149,107.41,0.0,1
lying,15663712793460155,149,107.41,0.0,1
lying,15663712794400156,149,107.41,0.0,1
lying,15663712795490157,149,107.41,0.0,1
walk,15663712802290018,52,31.91,0.0,2
walk,15663712803380019,52,35.65,0.0,2
walk,15663712804480020,52,35.96,0.0,2
walk,15663712805570021,53,37.72,3.41,2
walk,15663712806670022,52,38.6,3.39,2
walk,15663712807760023,51,37.93,3.39,2
walk,15663712808730024,51,35.11,0.0,2
walk,15663712809710025,51,35.59,0.0,2
walk,15663712810680026,50,27.81,5.06,2
walk,15663712811610027,50,31.67,0.0,2
walk,15663712812530028,50,32.23,0.0,2
walk,15663712813470029,49,26.97,4.94,2
walk,15663712814370030,49,26.97,0.0,2
walk,15663712815190031,49,30.92,0.0,2
walk,15663712816290032,49,32.43,0.0,2
walk,15663712817140033,49,37.76,0.0,2
walk,15663712818230034,49,38.06,0.0,2
walk,15663712819330035,49,40.38,0.0,2
walk,15663712820500036,49,42.48,0.0,2
walk,15663712821500037,49,42.95,0.0,2
walk,15663712822590038,49,42.67,0.0,2
walk,15663712823690039,50,40.82,6.37,2
walk,15663712824420040,50,41.38,0.0,2
walk,15663712825390041,50,39.73,0.0,2
walk,15663712826310042,50,39.73,0.0,2
walk,15663712827210043,49,38.41,6.1,2
walk,15663712828140044,49,37.58,0.0,2
walk,15663712829390045,49,28.67,0.0,2
walk,15663712830490046,48,27.63,5.03,2
walk,15663712831580047,48,28.48,0.0,2
walk,15663712832670048,48,26.67,0.0,2
walk,15663712833720049,47,28.66,5.58,2
walk,15663712834820050,47,27.38,0.0,2
walk,15663712835910051,47,30.95,0.0,2
walk,15663712837070052,47,34.52,0.0,2
walk,15663712838100053,47,40.26,0.0,2
walk,15663712839190054,46,44.76,5.78,2
walk,15663712840130055,46,47.41,0.0,2
walk,15663712841240056,46,48.09,0.0,2
walk,15663712842230057,46,44.93,0.0,2
walk,15663712843320058,45,42.86,5.65,2
walk,15663712844410059,45,34.53,0.0,2
walk,15663712845350060,44,26.59,5.76,2
walk,15663712846440061,44,27.22,0.0,2
walk,15663712847540062,43,29.8,5.05,2
walk,15663712848630063,43,29.45,0.0,2
walk,15663712849720064,43,28.0,0.0,2
walk,15663712850820065,43,27.33,0.0,2
walk,15663712851910066,43,25.68,0.0,2
walk,15663712853070067,43,25.17,0.0,2
walk,15663712854020068,43,25.18,0.0,2
walk,15663712855270069,43,25.93,0.0,2
walk,15663712856370070,43,26.32,0.0,2
walk,15663712857460071,43,31.5,0.0,2
walk,15663712858550072,44,35.2,3.85,2
walk,15663712859650073,44,37.6,0.0,2
walk,15663712860740074,44,37.6,0.0,2
walk,15663712861730075,45,34.96,3.91,2
walk,15663712862820076,45,33.33,0.0,2
walk,15663712863920077,45,31.54,0.0,2
walk,15663712865030078,44,31.3,3.9,2
walk,15663712866020079,44,29.77,0.0,2
walk,15663712867110080,43,26.32,3.66,2
walk,15663712868210081,43,27.48,0.0,2
walk,15663712869300082,43,28.35,0.0,2
walk,15663712870390083,43,28.35,0.0,2
walk,15663712871490084,42,28.12,3.45,2
walk,15663712872580085,42,27.34,0.0,2
walk,15663712873730086,42,34.02,0.0,2
walk,15663712874820087,42,33.33,0.0,2
walk,15663712875910088,42,32.63,0.0,2
walk,15663712877060089,42,42.11,0.0,2
walk,15663712878010090,42,36.59,0.0,2
walk,15663712879100091,42,36.59,0.0,2
walk,15663712880200092,42,36.59,0.0,2
walk,15663712881450093,42,36.59,0.0,2
walk,15663712882540094,42,26.89,0.0,2
walk,15663712883650095,42,27.12,0.0,2
walk,15663712884730096,43,26.09,2.6,2
walk,15663712885720097,44,26.36,2.4,2
walk,15663712886820098,45,36.14,1.99,2
walk,15663712887910099,47,30.93,4.4,2
walk,15663712888850100,49,32.29,4.38,2
walk,15663712889940101,51,35.56,4.19,2
walk,15663712891030102,53,37.17,6.58,2
walk,15663712892130103,53,37.17,0.0,2
walk,15663712893290104,53,37.17,0.0,2
walk,15663712894220105,53,37.17,0.0,2
walk,15663712895320106,53,37.17,0.0,2
walk,15663712896250107,53,37.17,0.0,2
walk,15663712897190108,53,37.17,0.0,2
walk,15663712898130109,53,37.17,0.0,2
walk,15663712899220110,53,37.17,0.0,2
walk,15663712900320111,53,37.17,0.0,2
walk,15663712901250112,53,37.17,0.0,2
walk,15663712902350113,53,37.17,0.0,2
walk,15663712903440114,53,37.17,0.0,2
walk,15663712904530115,53,37.17,0.0,2
walk,15663712905540116,53,37.17,0.0,2
walk,15663712906790117,53,37.17,0.0,2
walk,15663712907890118,53,37.17,0.0,2
walk,15663712908820119,53,37.17,0.0,2
walk,15663712909920120,53,37.17,0.0,2
walk,15663712911010121,53,37.17,0.0,2
walk,15663712912100122,53,37.17,0.0,2
walk,15663712912930123,53,37.17,0.0,2
walk,15663712914030124,53,37.17,0.0,2
walk,15663712915120125,53,37.17,0.0,2
walk,15663712916210126,53,37.17,0.0,2
walk,15663712917200127,53,37.17,0.0,2
walk,15663712918160128,53,37.17,0.0,2
walk,15663712919250129,53,37.17,0.0,2
walk,15663712920340130,53,37.17,0.0,2
walk,15663712921440131,53,37.17,0.0,2
walk,15663712922570132,53,37.17,0.0,2
walk,15663712923930133,53,37.17,0.0,2
walk,15663712924850134,53,37.17,0.0,2
walk,15663712925790135,53,37.17,0.0,2
walk,15663712926700136,53,37.17,0.0,2
walk,15663712927610137,53,37.17,0.0,2
walk,15663712928520138,53,37.17,0.0,2
walk,15663712929430139,58,32.43,14.49,2
walk,15663712930350140,58,32.14,0.0,2
walk,15663712931260141,59,33.64,3.0,2
walk,15663712932410142,58,33.93,3.06,2
walk,15663712933380143,58,34.82,0.0,2
walk,15663712934290144,60,36.36,6.08,2
walk,15663712935220145,60,37.27,0.0,2
walk,15663712936170146,58,53.16,4.01,2
walk,15663712937120147,57,60.56,1.93,2
walk,15663712938090148,56,42.11,3.28,2
walk,15663712939180149,55,42.61,3.39,2
walk,15663712940270150,53,42.74,6.94,2
walk,15663712942110151,52,44.44,3.57,2
walk,15663712943110152,50,42.86,7.08,2
walk,15663712944040153,49,56.1,2.45,2
walk,15663712944950154,47,40.0,7.34,2
walk,15663712945880155,46,38.33,3.15,2
walk,15663712946810156,46,51.76,0.0,2
walk,15663712947720157,45,43.86,3.73,2
walk,15663712948650158,45,45.61,0.0,2
walk,15663712949570159,44,48.25,4.68,2
walk,15663712950500160,43,48.7,4.76,2
walk,15663712951410161,42,48.28,4.8,2
walk,15663712952510162,41,47.46,4.78,2
walk,15663712953440163,41,45.38,0.0,2
walk,15663712954360164,41,43.33,0.0,2
walk,15663712955290165,40,41.46,4.31,2
walk,15663712956370166,40,39.2,0.0,2
walk,15663712957200167,40,37.01,0.0,2
walk,15663712958130168,40,37.01,0.0,2
walk,15663712959130169,40,32.06,0.0,2
walk,15663712960230170,40,27.82,0.0,2
walk,15663712961150171,41,29.32,3.63,2
walk,15663712962080172,41,33.08,0.0,2
walk,15663712963000173,41,35.92,0.0,2
walk,15663712963930174,41,52.44,0.0,2
walk,15663712964850175,41,34.45,0.0,2
walk,15663712965810176,41,34.45,0.0,2
walk,15663712966730177,41,34.45,0.0,2
walk,15663712967660178,41,34.45,0.0,2
walk,15663712968560179,41,34.45,0.0,2
walk,15663712969480180,42,28.91,3.35,2
walk,15663712970410181,42,29.23,0.0,2
walk,15663712971510182,42,27.61,0.0,2
walk,15663712972660183,43,27.94,3.88,2
walk,15663712973720184,42,27.41,3.97,2
walk,15663712974810185,43,27.34,4.17,2
walk,15663712976060186,43,28.89,0.0,2
walk,15663712977070187,43,28.87,0.0,2
walk,15663712978160188,43,28.17,0.0,2
walk,15663712979410189,43,29.85,0.0,2
walk,15663712980510190,44,29.85,4.33,2
walk,15663712981600191,43,32.03,3.64,2
walk,15663712982610192,44,33.07,3.66,2
fall,15663712983710193,43,34.38,3.85,2
fall,15663712984860194,43,33.33,0.0,2
fall,15663712985870195,43,34.59,0.0,2
fall,15663712986970196,43,35.56,0.0,2
fall,15663712988060197,43,35.56,0.0,2
fall,15663712989150198,43,35.56,0.0,2
fall,15663712990250199,44,30.0,3.81,2
fall,15663712991340200,44,36.17,0.0,2
fall,15663712992430201,45,37.31,4.6,2
fall,15663712993300202,45,42.94,0.0,2
fall,15663712994390203,47,33.73,11.44,2
fall,15663712995490204,48,34.73,6.1,2
fall,15663712996580205,50,38.31,12.39,2
fall,15663712997570206,53,39.87,19.41,2
fall,15663712998670207,56,44.6,19.09,2
fall,15663712999760208,59,45.39,19.59,2
fall,15663713000850209,63,48.87,26.15,2
fall,15663713001950210,66,51.16,17.76,2
fall,15663713003040211,69,53.6,19.35,2
fall,15663713004290212,72,55.81,21.74,2
fall,15663713005270213,76,54.68,31.65,2
fall,15663713006240214,80,67.5,30.99,2
fall,15663713007330215,85,75.0,40.28,2
fall,15663713008430216,90,119.33,59.47,2
fall,15663713009520217,97,130.36,79.73,2
fall,15663713010620218,107,114.29,123.88,2
fall,15663713011550219,119,133.94,141.4,2
fall,15663713012650220,133,163.64,143.84,2
fall,15663713013740221,143,162.65,91.42,2
fall,15663713014830222,140,177.63,24.51,2
fall,15663713015930223,133,153.57,57.8,2
fall,15663713017080224,130,140.22,26.44,2
fall,15663713018040225,129,139.56,8.16,2
fall,15663713018970226,126,138.89,23.17,2
fall,15663713020070227,125,112.5,5.72,2
fall,15663713021160228,125,128.26,0.0,2
fall,15663713022250229,125,135.71,0.0,2
fall,15663713023350230,127,138.27,11.06,2
fall,15663713024280231,129,142.31,11.8,2
fall,15663713025250232,132,117.39,20.28,2
fall,15663713026190233,136,102.35,17.58,2
fall,15663713027120234,140,136.71,24.2,2
fall,15663713028220235,145,178.69,26.41,2
fall,15663713029200236,151,158.57,36.46,2
fall,15663713030310237,152,148.05,6.38,2
fall,15663713031410238,152,185.48,0.0,2
fall,15663713032500239,152,167.65,0.0,2
fall,15663713033590240,152,176.56,0.0,2
fall,15663713034690241,153,189.83,4.78,2
fall,15663713035780242,153,189.83,0.0,2
fall,15663713036950243,153,159.32,0.0,2
fall,15663713037890244,152,122.03,2.66,2
fall,15663713038980245,152,200.0,0.0,2
fall,15663713040070246,152,201.75,0.0,2
fall,15663713041040247,152,130.36,0.0,2
fall,15663713042190248,152,130.36,0.0,2
fall,15663713043280249,152,130.36,0.0,2
fall,15663713044370250,152,130.36,0.0,2
lying,15663713045470251,152,130.36,0.0,2
lying,15663713046560252,152,130.36,0.0,2
lying,15663713047650253,152,130.36,0.0,2
lying,15663713048940254,152,130.36,0.0,2
lying,15663713050030255,152,130.36,0.0,2
lying,15663713050970256,152,130.36,0.0,2
lying,15663713052060257,152,130.36,0.0,2
lying,15663713053240258,152,130.36,0.0,2
lying,15663713054180259,152,130.36,0.0,2
lying,15663713055270260,152,130.36,0.0,2
lying,15663713056370261,152,130.36,0.0,2
lying,15663713057460262,152,130.36,0.0,2
lying,15663713058550263,152,130.36,0.0,2
lying,15663713059650264,152,130.36,0.0,2
lying,15663713060780265,152,130.36,0.0,2
lying,15663713061730266,152,130.36,0.0,2
lying,15663713062830267,152,130.36,0.0,2
lying,15663713063920268,152,130.36,0.0,2
lying,15663713065240269,152,130.36,0.0,2
lying,15663713066340270,152,130.36,0.0,2
lying,15663713067430271,152,130.36,0.0,2
lying,15663713068520272,152,130.36,0.0,2
lying,15663713069620273,152,130.36,0.0,2
lying,15663713070710274,152,130.36,0.0,2
lying,15663713071810275,152,130.36,0.0,2
lying,15663713072940276,152,130.36,0.0,2
lying,15663713074030277,152,130.36,0.0,2
lying,15663713075280278,152,130.36,0.0,2
lying,15663713076370279,152,130.36,0.0,2
lying,15663713077390280,152,130.36,0.0,2
lying,15663713078490281,152,130.36,0.0,2
lying,15663713079580282,152,130.36,0.0,2
lying,15663713080670283,152,130.36,0.0,2
lying,15663713081770284,152,130.36,0.0,2
lying,15663713082860285,152,130.36,0.0,2
lying,15663713084110286,152,130.36,0.0,2
lying,15663713085090287,152,130.36,0.0,2
lying,15663713086030288,152,130.36,0.0,2
lying,15663713087120289,152,130.36,0.0,2
lying,15663713088220290,152,130.36,0.0,2
lying,15663713089060291,152,130.36,0.0,2
lying,15663713090150292,152,130.36,0.0,2
lying,15663713091250293,152,130.36,0.0,2
lying,15663713092340294,152,130.36,0.0,2
lying,15663713093440295,152,130.36,0.0,2
lying,15663713094530296,152,130.36,0.0,2
lying,15663713095620297,152,130.36,0.0,2
lying,15663713096780298,152,130.36,0.0,2
lying,15663713097730299,152,130.36,0.0,2
lying,15663713098830300,152,130.36,0.0,2
lying,15663713099920301,152,130.36,0.0,2
lying,15663713100860302,152,130.36,0.0,2
lying,15663713101950303,152,130.36,0.0,2
lying,15663713103040304,152,130.36,0.0,2
lying,15663713104140305,152,130.36,0.0,2
lying,15663713105250306,152,130.36,0.0,2
lying,15663713106230307,152,130.36,0.0,2
lying,15663713107330308,152,130.36,0.0,2
lying,15663713108580309,152,130.36,0.0,2
lying,15663713109670310,152,130.36,0.0,2
lying,15663713110760311,152,130.36,0.0,2
lying,15663713111860312,152,130.36,0.0,2
lying,15663713112950313,152,130.36,0.0,2
lying,15663713114050314,152,130.36,0.0,2
lying,15663713115140315,152,130.36,0.0,2
lying,15663713116230316,152,130.36,0.0,2
lying,15663713117220317,152,130.36,0.0,2
lying,15663713117960318,152,130.36,0.0,2
lying,15663713119050319,152,130.36,0.0,2
lying,15663713120150320,152,130.36,0.0,2
lying,15663713121080321,152,130.36,0.0,2
lying,15663713122180322,152,130.36,0.0,2
lying,15663713123270323,152,130.36,0.0,2
lying,15663713124360324,152,130.36,0.0,2
lying,15663713125410325,152,130.36,0.0,2
lying,15663713126510326,152,130.36,0.0,2
lying,15663713127600327,152,130.36,0.0,2
lying,15663713128690328,152,130.36,0.0,2
lying,15663713129860329,152,130.36,0.0,2
lying,15663713130960330,152,130.36,0.0,2
lying,15663713132210331,152,130.36,0.0,2
lying,15663713133300332,152,130.36,0.0,2
lying,15663713134390333,152,130.36,0.0,2
lying,15663713135490334,152,130.36,0.0,2
lying,15663713136580335,152,130.36,0.0,2
lying,15663713137720336,152,130.36,0.0,2
lying,15663713138810337,152,130.36,0.0,2
lying,15663713139910338,152,130.36,0.0,2
lying,15663713141240339,152,130.36,0.0,2
lying,15663713142330340,152,130.36,0.0,2
lying,15663713143430341,152,130.36,0.0,2
lying,15663713144520342,152,130.36,0.0,2
lying,15663713145610343,152,130.36,0.0,2
lying,15663713146710344,152,130.36,0.0,2
lying,15663713147800345,152,130.36,0.0,2
lying,15663713148920346,152,130.36,0.0,2
lying,15663713149880347,152,130.36,0.0,2
lying,15663713150970348,152,130.36,0.0,2
lying,15663713151910349,152,130.36,0.0,2
lying,15663713153080350,152,130.36,0.0,2
lying,15663713154020351,152,130.36,0.0,2
lying,15663713155120352,152,130.36,0.0,2
lying,15663713156370353,152,130.36,0.0,2
lying,15663713157460354,152,130.36,0.0,2
lying,15663713158550355,152,130.36,0.0,2
lying,15663713159650356,152,130.36,0.0,2
lying,15663713160800357,152,130.36,0.0,2
lying,15663713161870358,152,130.36,0.0,2
lying,15663713162960359,152,130.36,0.0,2
lying,15663713164060360,152,130.36,0.0,2
lying,15663713165080361,152,130.36,0.0,2
lying,15663713166170362,152,130.36,0.0,2
walk,15663713180350016,85,25.16,0.43,3
walk,15663713181370017,85,24.52,0.0,3
walk,15663713182460018,84,23.72,4.31,3
walk,15663713183560019,83,22.29,4.2,3
walk,15663713184650020,83,21.66,0.0,3
walk,15663713185740021,82,20.89,4.09,3
walk,15663713186840022,82,19.62,0.0,3
walk,15663713187840023,81,21.38,4.07,3
walk,15663713188800024,80,25.62,4.53,3
walk,15663713189880025,80,26.25,0.0,3
walk,15663713190970026,79,27.33,4.84,3
walk,15663713192060027,79,27.95,0.0,3
walk,15663713193000028,78,28.4,5.08,3
walk,15663713194090029,78,28.4,0.0,3
walk,15663713195190030,77,28.22,4.87,3
walk,15663713196280031,77,28.83,0.0,3
walk,15663713197260032,77,28.83,0.0,3
walk,15663713198220033,80,29.38,14.52,3
walk,15663713199320034,77,29.45,14.98,3
walk,15663713200410035,76,29.88,5.08,3
walk,15663713201500036,76,29.88,0.0,3
walk,15663713202600037,76,30.49,0.0,3
walk,15663713203690038,76,31.1,0.0,3
walk,15663713204780039,76,30.49,0.0,3
walk,15663713205880040,75,30.91,5.18,3
walk,15663713206970041,75,31.52,0.0,3
walk,15663713208380042,75,31.52,0.0,3
walk,15663713209230043,75,32.12,0.0,3
walk,15663713210330044,75,33.33,0.0,3
walk,15663713211420045,74,33.73,5.72,3
walk,15663713212520046,74,34.34,0.0,3
walk,15663713213450047,74,35.54,0.0,3
walk,15663713214550048,74,35.54,0.0,3
walk,15663713215640049,74,35.54,0.0,3
walk,15663713216730050,73,35.33,7.87,3
walk,15663713217730051,73,35.93,0.0,3
walk,15663713218670052,72,36.9,8.17,3
walk,15663713219760053,71,37.28,8.36,3
walk,15663713220700054,69,37.43,17.26,3
walk,15663713221870055,68,38.37,8.97,3
walk,15663713222960056,67,39.31,9.28,3
walk,15663713223900057,66,40.23,9.4,3
walk,15663713224840058,66,40.8,0.0,3
walk,15663713225780059,65,41.14,9.35,3
walk,15663713226710060,64,40.91,9.14,3
walk,15663713227650061,63,41.24,9.28,3
walk,15663713228590062,63,41.81,0.0,3
walk,15663713229880063,72,44.05,71.42,3
walk,15663713230970064,105,54.81,0.65,3
walk,15663713232060065,92,49.32,90.86,3
walk,15663713233080066,92,49.32,0.0,3
walk,15663713234330067,92,49.32,0.0,3
walk,15663713235430068,92,49.32,0.0,3
walk,15663713236520069,92,49.32,0.0,3
walk,15663713237610070,125,53.04,0.47,3
walk,15663713238710071,129,52.25,15.73,3
walk,15663713239650072,135,55.24,23.97,3
walk,15663713240790073,129,52.25,26.66,3
walk,15663713241720074,128,54.46,4.64,3
walk,15663713242810075,134,59.43,27.94,3
walk,15663713243910076,127,57.52,34.64,3
walk,15663713245070077,109,52.67,0.55,3
walk,15663713246020078,100,50.0,50.28,3
walk,15663713247110079,133,65.0,0.42,3
walk,15663713248210080,160,67.65,0.22,3
walk,15663713249300081,163,77.42,6.67,3
walk,15663713250390082,57,40.94,0.77,3
walk,15663713251490083,57,40.48,0.0,3
walk,15663713252580084,57,40.0,0.0,3
walk,15663713253720085,57,36.61,0.0,3
walk,15663713254810086,56,29.35,6.91,3
walk,15663713255910087,55,34.05,7.67,3
walk,15663713257060088,54,31.18,7.32,3
walk,15663713258040089,52,51.79,9.5,3
walk,15663713259290090,52,32.4,0.0,3
walk,15663713260380091,51,56.19,4.48,3
walk,15663713261480092,51,51.3,0.0,3
walk,15663713262570093,50,51.3,4.68,3
walk,15663713263660094,50,50.86,0.0,3
walk,15663713264840095,50,50.86,0.0,3
walk,15663713265880096,85,46.51,0.5,3
walk,15663713266970097,101,56.07,0.4,3
walk,15663713268060098,101,56.07,0.0,3
walk,15663713269090099,101,56.07,0.0,3
walk,15663713270180100,101,56.07,0.0,3
walk,15663713271270101,101,56.07,0.0,3
walk,15663713272370102,51,58.76,0.42,3
walk,15663713273460103,51,52.29,0.0,3
walk,15663713274550104,52,54.29,4.4,3
walk,15663713275650105,52,49.57,0.0,3
walk,15663713276650106,53,37.01,6.06,3
walk,15663713277730107,53,50.44,0.0,3
walk,15663713278820108,54,39.87,5.71,3
walk,15663713279910109,54,52.25,0.0,3
walk,15663713280850110,54,56.31,0.0,3
walk,15663713281870111,54,62.11,0.0,3
walk,15663713282960112,55,61.46,4.05,3
walk,15663713284060113,56,62.24,4.41,3
walk,15663713285020114,57,64.58,4.46,3
walk,15663713286160115,57,65.98,0.0,3
walk,15663713287250116,58,74.71,4.04,3
walk,15663713288360117,59,86.3,3.52,3
walk,15663713289420118,59,87.5,0.0,3
walk,15663713290510119,59,87.5,0.0,3
walk,15663713291610120,59,87.5,0.0,3
walk,15663713292700121,59,87.5,0.0,3
walk,15663713293790122,59,87.5,0.0,3
walk,15663713294890123,59,87.5,0.0,3
walk,15663713295980124,59,87.5,0.0,3
walk,15663713297200125,59,87.5,0.0,3
walk,15663713298240126,59,87.5,0.0,3
walk,15663713299330127,59,87.5,0.0,3
walk,15663713300420128,59,87.5,0.0,3
walk,15663713301520129,59,87.5,0.0,3
walk,15663713302610130,59,87.5,0.0,3
walk,15663713303700131,57,63.27,8.28,3
walk,15663713304950132,56,64.95,4.16,3
walk,15663713306050133,55,62.63,4.21,3
walk,15663713306980134,54,62.38,4.34,3
walk,15663713308080135,53,58.82,5.75,3
walk,15663713309220136,52,62.69,6.01,3
walk,15663713310330137,51,63.43,6.21,3
walk,15663713311420138,51,64.18,0.0,3
walk,15663713312520139,49,60.29,12.38,3
walk,15663713313610140,48,58.39,6.43,3
walk,15663713314710141,47,53.51,5.03,3
walk,15663713315640142,47,47.5,0.0,3
walk,15663713316740143,46,45.45,5.19,3
walk,15663713317880144,46,45.45,0.0,3
walk,15663713318980145,45,42.52,5.38,3
walk,15663713320070146,45,39.42,0.0,3
walk,15663713321210147,45,34.23,0.0,3
walk,15663713322170148,45,34.0,0.0,3
walk,15663713323260149,44,33.33,5.7,3
walk,15663713324350150,45,32.67,5.42,3
walk,15663713325450151,44,32.89,5.51,3
walk,15663713326540152,44,32.24,0.0,3
walk,15663713327630153,44,33.33,0.0,3
walk,15663713328730154,44,30.86,0.0,3
walk,15663713329880155,44,32.26,0.0,3
walk,15663713330980156,44,29.41,0.0,3
walk,15663713332070157,44,35.47,0.0,3
walk,15663713333230158,44,29.41,0.0,3
walk,15663713334480159,44,35.76,0.0,3
walk,15663713335570160,44,34.87,0.0,3
