action,timestamp,x_axis,y_axis,z_axis
notfall,15674436577640006,55,-12.385321100917427,5.965
notfall,15674436577990007,55,-12.385321100917427,0.0
notfall,15674436578450008,55,-12.385321100917427,0.0
notfall,15674436578810009,55,-12.385321100917427,0.0
notfall,15674436579250010,55,-12.385321100917427,0.0
notfall,15674436579670011,55,-12.385321100917427,0.0
notfall,15674436580050012,55,-12.385321100917427,0.0
notfall,15674436580390013,55,-12.385321100917427,0.0
notfall,15674436580750014,55,-12.385321100917427,0.0
notfall,15674436581080015,55,-12.385321100917427,0.0
notfall,15674436581410016,55,-12.385321100917427,0.0
notfall,15674436581740017,55,-12.385321100917427,0.0
notfall,15674436582070018,55,-12.385321100917427,0.0
notfall,15674436582400019,55,-12.385321100917427,0.0
notfall,15674436582760020,55,-12.385321100917427,0.0
notfall,15674436583110021,55,-12.385321100917427,0.0
notfall,15674436583440022,55,-12.385321100917427,0.0
notfall,15674436583780023,55,-12.385321100917427,0.0
notfall,15674436584120024,55,-12.385321100917427,0.0
notfall,15674436584450025,55,-12.385321100917427,0.0
notfall,15674436584810026,53,-2.5773195876288684,-12.884
fall,15674436585130027,53,-2.5773195876288684,0.0
fall,15674436585460028,53,-2.5773195876288684,0.0
fall,15674436585810029,53,-2.5773195876288684,0.0
fall,15674436586160030,53,-2.5773195876288684,0.0
fall,15674436586490031,53,23.13432835820895,0.0
fall,15674436586850032,53,23.13432835820895,0.0
fall,15674436587190033,53,23.13432835820895,0.0
fall,15674436587530034,58,14.912280701754387,15.925
fall,15674436587880035,60,21.875,7.94
fall,15674436588220036,62,24.24242424242424,8.832
fall,15674436588570037,66,25.0,15.856
fall,15674436588950038,66,25.0,0.0
fall,15674436590190039,66,25.0,0.0
fall,15674436590510040,66,25.0,0.0
fall,15674436590850041,70,32.608695652173914,17.628
fall,15674436591190042,70,32.608695652173914,0.0
fall,15674436591530043,70,32.608695652173914,0.0
fall,15674436591880044,70,32.608695652173914,0.0
fall,15674436592210045,70,32.608695652173914,0.0
fall,15674436592540046,75,40.0,30.585
fall,15674436592860047,78,48.0392156862745,10.953
fall,15674436593190048,80,61.764705882352935,7.824
fall,15674436593550049,82,36.567164179104466,9.478
fall,15674436593890050,85,35.507246376811594,15.290999999999999
fall,15674436594230051,88,30.85106382978723,32.628
fall,15674436594570052,96,24.73684210526316,63.248000000000005
fall,15674436594900053,100,19.902912621359228,34.708
fall,15674436595230054,106,26.92307692307693,60.906000000000006
fall,15674436595590055,112,34.70588235294117,49.416
fall,15674436595920056,120,42.22222222222223,92.24799999999999
fall,15674436596250057,134,86.20689655172413,96.516
fall,15674436596600058,141,94.44444444444444,45.023999999999994
fall,15674436596940059,147,92.10526315789473,41.772
fall,15674436597290060,152,93.10344827586208,37.725
fall,15674436597650061,155,108.18181818181816,20.691000000000006
fall,15674436597980062,169,157.31707317073167,77.82600000000002
fall,15674436598320063,169,157.31707317073167,0.0
fall,15674436598660064,176,179.41176470588238,31.087
fall,15674436599000065,176,179.41176470588238,0.0
fall,15674436599400066,150,86.66666666666669,0.0
fall,15674436599790067,150,86.66666666666669,0.0
lying,15674436600130068,150,86.66666666666669,0.0
lying,15674436600460069,150,86.66666666666669,0.0
lying,15674436600780070,150,86.66666666666669,0.0
