action,timestamp,x_axis,y_axis,z_axis
notfall,15674436356930003,61,35.13513513513513,5.132999999999999
notfall,15674436357280004,61,35.13513513513513,0.0
notfall,15674436357600005,61,35.13513513513513,0.0
fall,15674436357950006,62,24.72527472527473,7.9270000000000005
fall,15674436358310007,64,51.5625,9.552
fall,15674436358740008,66,53.125,9.572000000000001
fall,15674436359090009,66,54.54545454545454,0.0
fall,15674436359450010,68,57.57575757575757,11.452
fall,15674436359790011,69,36.66666666666667,9.294
fall,15674436360130012,72,69.6969696969697,17.448
fall,15674436360480013,74,78.125,11.818
fall,15674436360800014,75,84.92063492063492,5.898
fall,15674436361120015,77,57.69230769230769,9.872
fall,15674436361450016,78,82.39436619718309,7.987
fall,15674436361770017,81,112.06896551724137,18.819000000000003
fall,15674436362100018,82,100.79365079365078,6.473
fall,15674436362470019,83,104.6875,7.0489999999999995
fall,15674436362800020,84,105.55555555555556,6.55
fall,15674436363140021,86,75.60975609756099,22.522
fall,15674436363460022,88,58.474576271186436,8.356
fall,15674436363780023,90,97.76119402985077,15.254000000000001
fall,15674436364110024,92,106.92307692307692,16.944000000000003
fall,15674436364470025,93,103.73134328358208,8.762
fall,15674436364830026,95,78.91566265060241,27.398000000000003
fall,15674436365190027,99,110.65573770491804,29.064
fall,15674436365530028,101,146.15384615384613,14.984000000000002
fall,15674436365850029,104,110.9375,29.58
fall,15674436366170030,107,129.31034482758622,26.616
fall,15674436366530031,110,64.89361702127661,49.31100000000001
fall,15674436366870032,120,88.35616438356165,96.58
fall,15674436367200033,125,115.88235294117649,71.64500000000002
fall,15674436367540034,130,131.25,69.375
fall,15674436367880035,135,144.66666666666669,65.45
fall,15674436368230036,139,168.3098591549296,66.668
fall,15674436368610037,148,179.03225806451616,108.61200000000001
fall,15674436368950038,153,197.36842105263162,51.74500000000001
fall,15674436369310039,156,289.02439024390236,24.657
fall,15674436369710040,156,289.02439024390236,0.0
fall,15674436370060041,156,289.02439024390236,0.0
fall,15674436370430042,156,289.02439024390236,0.0
fall,15674436370810043,156,289.02439024390236,0.0
lying,15674436371130044,156,289.02439024390236,0.0
lying,15674436371470045,156,289.02439024390236,0.0
lying,15674436371800046,156,289.02439024390236,0.0
lying,15674436372150047,156,289.02439024390236,0.0
lying,15674436372480048,156,289.02439024390236,0.0
lying,15674436372840049,156,289.02439024390236,0.0
lying,15674436373180050,156,289.02439024390236,0.0
