action,timestamp,x_axis,y_axis,z_axis
n/a,15679387385710015,28,95.45454545454545,3.492
n/a,15679387391400016,28,95.45454545454545,0.0
n/a,15679387395160017,28,95.45454545454545,0.0
n/a,15679387404190018,28,95.45454545454545,0.0
n/a,15679387408170019,28,95.45454545454545,0.0
n/a,15679387416790020,28,95.45454545454545,0.0
n/a,15679387420800021,28,95.45454545454545,0.0
n/a,15679387424490022,28,95.45454545454545,0.0
n/a,15679387428230023,28,95.45454545454545,0.0
n/a,15679387432370024,28,95.45454545454545,0.0
n/a,15679387436440025,28,95.45454545454545,0.0
n/a,15679387440550026,28,95.45454545454545,0.0
n/a,15679387444460027,28,95.45454545454545,0.0
n/a,15679387448060028,28,95.45454545454545,0.0
n/a,15679387452030029,28,95.45454545454545,0.0
n/a,15679387456050030,28,95.45454545454545,0.0
n/a,15679387460190031,28,95.45454545454545,0.0
n/a,15679387463470032,28,95.45454545454545,0.0
n/a,15679387466790033,28,95.45454545454545,0.0
n/a,15679387470920034,28,95.45454545454545,0.0
n/a,15679387475620035,28,95.45454545454545,0.0
n/a,15679387479450036,28,95.45454545454545,0.0
n/a,15679387483380037,28,95.45454545454545,0.0
n/a,15679387487630038,28,95.45454545454545,0.0
n/a,15679387490990039,28,95.45454545454545,0.0
n/a,15679387494910040,28,95.45454545454545,0.0
n/a,15679387499310041,28,95.45454545454545,0.0
n/a,15679387503760042,28,95.45454545454545,0.0
n/a,15679387507470043,28,95.45454545454545,0.0
n/a,15679387511520044,28,95.45454545454545,0.0
n/a,15679387515160045,28,95.45454545454545,0.0
n/a,15679387518600046,28,95.45454545454545,0.0
n/a,15679387522120047,28,95.45454545454545,0.0
n/a,15679387525400048,28,95.45454545454545,0.0
n/a,15679387529080049,28,95.45454545454545,0.0
n/a,15679387532920050,28,95.45454545454545,0.0
n/a,15679387537080051,28,95.45454545454545,0.0
n/a,15679387540820052,28,95.45454545454545,0.0
n/a,15679387544710053,28,95.45454545454545,0.0
n/a,15679387547900054,28,95.45454545454545,0.0
n/a,15679387551000055,28,95.45454545454545,0.0
n/a,15679387554220056,28,95.45454545454545,0.0
n/a,15679387557230057,28,95.45454545454545,0.0
n/a,15679387560360058,28,95.45454545454545,0.0
n/a,15679387563890059,28,95.45454545454545,0.0
n/a,15679387567530060,28,95.45454545454545,0.0
n/a,15679387570830061,28,95.45454545454545,0.0
n/a,15679387574860062,28,95.45454545454545,0.0
n/a,15679387578750063,28,95.45454545454545,0.0
n/a,15679387582340064,28,95.45454545454545,0.0
n/a,15679387585530065,28,95.45454545454545,0.0
n/a,15679387588910066,-16,-25.384615384615383,0.0
n/a,15679387592170067,-16,-22.794117647058826,0.0
n/a,15679387596080068,-16,-19.62962962962963,0.0
n/a,15679387599230069,-15,-17.16417910447761,6.384
n/a,15679387603120070,-15,-16.412213740458014,0.0
n/a,15679387606750071,-15,-16.412213740458014,0.0
n/a,15679387610830072,-15,-16.412213740458014,0.0
n/a,15679387614560073,-15,-16.412213740458014,0.0
n/a,15679387618590074,-15,-27.099236641221374,0.0
n/a,15679387623030075,-15,-28.125,0.0
n/a,15679387626930076,-15,-30.0,0.0
n/a,15679387629990077,-16,-29.259259259259263,-5.272
n/a,15679387633200078,-16,-28.358208955223883,0.0
n/a,15679387636830079,-16,-26.923076923076923,0.0
n/a,15679387639980080,-16,-23.553719008264462,0.0
n/a,15679387643280081,-16,-23.846153846153843,0.0
n/a,15679387646950082,-17,-22.868217054263567,-5.977
n/a,15679387651050083,-16,-20.96774193548387,5.842
n/a,15679387654440084,-16,-19.747899159663866,0.0
n/a,15679387658130085,-16,-20.731707317073173,0.0
n/a,15679387661380086,-16,-22.22222222222222,0.0
n/a,15679387665030087,-17,-24.615384615384617,-6.23
n/a,15679387668800088,-17,-25.0,0.0
n/a,15679387672060089,-17,-25.18796992481203,0.0
n/a,15679387675710090,-17,-25.18796992481203,0.0
n/a,15679387678910091,-17,-24.809160305343514,0.0
n/a,15679387682110092,-17,-23.22834645669291,0.0
n/a,15679387686150093,-16,-21.90082644628099,5.637
n/a,15679387690390094,-16,-21.311475409836067,0.0
n/a,15679387693530095,-16,-20.833333333333332,0.0
n/a,15679387696900096,-16,-21.07438016528926,0.0
n/a,15679387700410097,-16,-19.747899159663866,0.0
n/a,15679387703630098,-16,-18.96551724137931,0.0
n/a,15679387706790099,-16,-17.857142857142854,0.0
n/a,15679387710300100,-16,-17.25663716814159,0.0
n/a,15679387713700101,-15,-15.094339622641511,5.532
n/a,15679387717290102,-14,-16.964285714285715,6.091
n/a,15679387721930103,-13,-17.543859649122805,5.929
n/a,15679387725440104,-12,-14.077669902912621,5.472
n/a,15679387728940105,-10,-16.964285714285715,11.674
n/a,15679387732860106,-9,-16.07142857142857,5.904
n/a,15679387736200107,-9,-16.07142857142857,0.0
n/a,15679387739650108,-6,-15.765765765765765,17.567999999999998
n/a,15679387743440109,-4,-16.05504587155963,11.64
n/a,15679387747500110,-3,-16.972477064220183,5.505
n/a,15679387750790111,-1,-15.740740740740739,11.034
n/a,15679387754890112,-1,-15.740740740740739,0.0
n/a,15679387758040113,1,-15.094339622641511,10.848
n/a,15679387761630114,1,-15.094339622641511,0.0
n/a,15679387765300115,1,-15.094339622641511,0.0
n/a,15679387768650116,1,-15.094339622641511,0.0
n/a,15679387772490117,1,-15.094339622641511,0.0
n/a,15679387776090118,1,-15.094339622641511,0.0
n/a,15679387779370119,1,-15.094339622641511,0.0
n/a,15679387782510120,1,-15.094339622641511,0.0
n/a,15679387785700121,1,-15.094339622641511,0.0
n/a,15679387789680122,1,-15.094339622641511,0.0
n/a,15679387793180123,1,-15.094339622641511,0.0
n/a,15679387796680124,1,-15.094339622641511,0.0
n/a,15679387800330125,1,-15.094339622641511,0.0
n/a,15679387803380126,1,-15.094339622641511,0.0
n/a,15679387806360127,1,-15.094339622641511,0.0
n/a,15679387810180128,1,-15.094339622641511,0.0
n/a,15679387813700129,1,-15.094339622641511,0.0
n/a,15679387817300130,13,-6.25,63.93600000000001
n/a,15679387821210131,14,-15.625,4.258
n/a,15679387824320132,15,-2.1276595744680824,5.404
n/a,15679387827480133,15,-1.578947368421052,0.0
n/a,15679387830670134,15,-1.578947368421052,0.0
n/a,15679387833760135,17,5.000000000000004,9.186
n/a,15679387836940136,18,2.564102564102566,4.345
n/a,15679387840700137,19,6.756756756756754,4.276
n/a,15679387844330138,20,9.210526315789469,4.551
n/a,15679387847350139,22,8.750000000000002,9.804
n/a,15679387850390140,23,9.036144578313255,5.09
n/a,15679387853620141,26,11.904761904761907,16.071
n/a,15679387857250142,30,19.999999999999996,21.348
n/a,15679387860630143,34,29.452054794520542,21.696
n/a,15679387864330144,38,32.1917808219178,22.676
n/a,15679387868000145,42,62.30769230769231,23.36
n/a,15679387871290146,48,67.46031746031747,36.972
n/a,15679387875180147,52,76.5625,29.456
n/a,15679387878730148,52,18.999999999999993,0.0
n/a,15679387882280149,53,85.00000000000001,5.396
n/a,15679387886130150,55,88.59649122807018,8.552
n/a,15679387889820151,55,88.59649122807018,0.0
n/a,15679387893420152,55,88.59649122807018,0.0
n/a,15679387897220153,55,88.59649122807018,0.0
n/a,15679387900600154,55,88.59649122807018,0.0
n/a,15679387904920155,71,50.0,5.384
n/a,15679387908700156,71,25.903614457831324,0.0
n/a,15679387911900157,72,9.036144578313255,5.814
n/a,15679387916540158,73,21.084337349397586,7.501
n/a,15679387920530159,75,19.135802469135797,14.146
n/a,15679387924060160,75,14.634146341463417,0.0
n/a,15679387928030161,75,14.634146341463417,0.0
n/a,15679387931400162,75,14.634146341463417,0.0
n/a,15679387934710163,75,14.634146341463417,0.0
n/a,15679387937820164,75,14.634146341463417,0.0
n/a,15679387941860165,75,14.634146341463417,0.0
n/a,15679387946820166,75,14.634146341463417,0.0
n/a,15679387951060167,75,14.634146341463417,0.0
n/a,15679387954930168,75,14.634146341463417,0.0
