action,timestamp,x_axis,y_axis,z_axis
fall,15686645028500010,50,-28.2258064516129,3.94
fall,15686645028970011,50,-28.2258064516129,0.0
fall,15686645029440012,59,-26.699029126213592,33.273
fall,15686645029910013,59,-26.699029126213592,0.0
fall,15686645030370014,59,-26.699029126213592,0.0
fall,15686645030840015,59,-26.699029126213592,0.0
fall,15686645031310016,76,-11.290322580645162,4.421
fall,15686645031780017,76,-11.290322580645162,0.0
fall,15686645032250018,88,-7.647058823529412,52.824
fall,15686645032720019,88,-7.647058823529412,0.0
fall,15686645033190020,93,0.0,24.655
fall,15686645033650021,93,0.0,0.0
fall,15686645034120022,99,3.164556962025311,28.566000000000003
fall,15686645034590023,99,3.164556962025311,0.0
fall,15686645035060024,99,3.658536585365857,0.0
fall,15686645035530025,99,3.658536585365857,0.0
fall,15686645036000026,112,13.157894736842103,78.325
fall,15686645036470027,112,13.157894736842103,0.0
fall,15686645036930028,112,46.93877551020408,0.0
fall,15686645037400029,112,46.93877551020408,0.0
fall,15686645037870030,113,30.000000000000004,7.102
fall,15686645038340031,113,30.000000000000004,0.0
fall,15686645038810032,115,35.18518518518518,19.112
fall,15686645039280033,115,35.18518518518518,0.0
fall,15686645039750034,117,23.118279569892476,18.862
fall,15686645040220035,117,23.118279569892476,0.0
fall,15686645040680036,123,57.692307692307686,58.11
fall,15686645041150037,123,57.692307692307686,0.0
fall,15686645041620038,128,102.45901639344261,43.605000000000004
fall,15686645042090039,128,102.45901639344261,0.0
fall,15686645042560040,132,93.75,36.308
fall,15686645043030041,132,93.75,0.0
fall,15686645043500042,132,103.84615384615385,0.0
fall,15686645043970043,132,103.84615384615385,0.0
lying,15686645044430044,132,109.70149253731343,0.0
lying,15686645044900045,132,109.70149253731343,0.0
lying,15686645045370046,132,100.72463768115942,0.0
lying,15686645045840047,132,100.72463768115942,0.0
lying,15686645046310048,132,101.42857142857142,0.0
lying,15686645046780049,132,101.42857142857142,0.0
lying,15686645047250050,133,131.0344827586207,8.765
lying,15686645047710051,133,131.0344827586207,0.0
lying,15686645048180052,133,99.27536231884058,0.0
lying,15686645048650053,133,99.27536231884058,0.0
lying,15686645049120054,133,107.35294117647058,0.0
lying,15686645049590055,133,107.35294117647058,0.0
lying,15686645050060056,132,126.78571428571428,-7.546
lying,15686645050530057,132,126.78571428571428,0.0
lying,15686645050990058,133,92.02898550724639,8.329
lying,15686645051460059,133,92.02898550724639,0.0
lying,15686645051930060,133,154.25531914893617,0.0
lying,15686645052400061,133,154.25531914893617,0.0
lying,15686645052870062,133,154.25531914893617,0.0
lying,15686645053340063,133,154.25531914893617,0.0
lying,15686645053810064,133,114.70588235294117,0.0
lying,15686645054270065,133,114.70588235294117,0.0
