action,timestamp,x_axis,y_axis,z_axis
notfall,15674436335060011,53,8.064516129032263,2.82
notfall,15674436335410012,53,8.064516129032263,0.0
notfall,15674436335740013,53,8.064516129032263,0.0
notfall,15674436336070014,53,8.064516129032263,0.0
notfall,15674436336430015,53,8.064516129032263,0.0
notfall,15674436336860016,53,8.064516129032263,0.0
notfall,15674436337200017,53,8.064516129032263,0.0
notfall,15674436337530018,53,8.064516129032263,0.0
notfall,15674436337880019,53,8.064516129032263,0.0
notfall,15674436338220020,53,8.064516129032263,0.0
notfall,15674436338560021,53,14.912280701754387,0.0
notfall,15674436338930022,53,14.912280701754387,0.0
notfall,15674436339270023,53,14.912280701754387,0.0
notfall,15674436339590024,53,14.912280701754387,0.0
notfall,15674436339930025,53,14.912280701754387,0.0
notfall,15674436340270026,52,9.375,-3.846
notfall,15674436340610027,52,9.375,0.0
notfall,15674436340990028,52,9.375,0.0
notfall,15674436342120029,52,9.375,0.0
notfall,15674436342450030,52,9.375,0.0
notfall,15674436342790031,51,8.461538461538465,-3.824
notfall,15674436343140032,51,8.461538461538465,0.0
notfall,15674436343500033,51,8.461538461538465,0.0
fall,15674436343840034,51,8.461538461538465,0.0
fall,15674436344290035,51,-4.545454545454547,0.0
fall,15674436344690036,51,10.29411764705882,0.0
fall,15674436345020037,52,17.796610169491522,3.052
fall,15674436345360038,52,17.796610169491522,0.0
fall,15674436345720039,53,31.632653061224488,2.845
fall,15674436346060040,54,33.673469387755105,2.892
fall,15674436346410041,56,-2.1276595744680824,11.79
fall,15674436346750042,60,4.878048780487808,20.68
fall,15674436347110043,63,-7.6923076923076925,16.935
fall,15674436347440044,66,18.181818181818176,11.64
fall,15674436347810045,70,26.271186440677962,14.755999999999998
fall,15674436348130046,73,22.058823529411764,14.688
fall,15674436348470047,82,40.740740740740755,31.77
fall,15674436348850048,86,22.463768115942024,17.688
fall,15674436349190049,91,16.249999999999996,25.985
fall,15674436349520050,97,17.07317073170732,33.18
fall,15674436349860051,101,5.963302752293576,33.184
fall,15674436350180052,105,34.72222222222222,23.076
fall,15674436350520053,107,50.0,13.386
fall,15674436350990054,110,25.28089887640449,24.501
fall,15674436351360055,113,28.35051546391752,27.432
fall,15674436351700056,118,45.65217391304349,61.425
fall,15674436352070057,121,69.23076923076923,27.531
fall,15674436352400058,122,62.5,10.469000000000001
fall,15674436352720059,126,81.16883116883119,39.08
fall,15674436353060060,126,81.16883116883119,0.0
fall,15674436353380061,136,10.810810810810812,44.16
fall,15674436353700062,136,10.810810810810812,0.0
fall,15674436354060063,136,10.810810810810812,0.0
fall,15674436354400064,136,10.810810810810812,0.0
fall,15674436354800065,136,10.810810810810812,0.0
fall,15674436355130066,136,10.810810810810812,0.0
fall,15674436355460067,136,10.810810810810812,0.0
lying,15674436355790068,136,10.810810810810812,0.0
lying,15674436356140069,136,10.810810810810812,0.0
lying,15674436356470070,136,10.810810810810812,0.0
