action,timestamp,x_axis,y_axis,z_axis
fall,15686646800600002,-6,-30.864197530864203,7.068
fall,15686646801070003,-6,-30.864197530864203,0.0
fall,15686646801540004,-4,-31.212121212121215,13.87
fall,15686646802010005,-4,-31.212121212121215,0.0
fall,15686646802480006,-3,-34.523809523809526,5.769
fall,15686646802940007,-3,-34.523809523809526,0.0
fall,15686646803410008,-3,-34.93975903614458,0.0
fall,15686646803880009,-3,-34.93975903614458,0.0
fall,15686646804350010,0,-20.67669172932331,18.678
fall,15686646804820011,0,-20.67669172932331,0.0
fall,15686646805290012,8,-8.333333333333332,93.584
fall,15686646805760013,8,-8.333333333333332,0.0
fall,15686646806220014,20,-16.666666666666668,113.892
fall,15686646806700015,20,-16.666666666666668,0.0
fall,15686646807160016,48,-8.974358974358976,7.652
fall,15686646807630017,48,-8.974358974358976,0.0
fall,15686646808100018,70,-2.2727272727272707,11.282
fall,15686646808570019,70,-2.2727272727272707,0.0
fall,15686646809040020,85,26.8,0.0
fall,15686646809510021,85,26.8,0.0
fall,15686646809970022,95,30.208333333333336,113.47
fall,15686646810440023,95,30.208333333333336,0.0
fall,15686646810910024,95,48.924731182795696,0.0
fall,15686646811380025,95,48.924731182795696,0.0
fall,15686646811850026,109,72.78481012658229,0.0
fall,15686646812320027,109,72.78481012658229,0.0
fall,15686646812790028,108,77.63157894736842,-11.867
fall,15686646813250029,108,77.63157894736842,0.0
fall,15686646813720030,108,93.93939393939394,0.0
lying,15686646814190031,108,93.93939393939394,0.0
lying,15686646814660032,110,102.38095238095238,18.166
lying,15686646815130033,110,102.38095238095238,0.0
lying,15686646815600034,101,81.94444444444444,-89.55
lying,15686646816070035,101,81.94444444444444,0.0
lying,15686646816540036,111,101.61290322580645,94.44000000000001
lying,15686646817010037,111,101.61290322580645,0.0
lying,15686646817470038,111,64.28571428571428,0.0
lying,15686646817940039,111,64.28571428571428,0.0
lying,15686646818410040,111,123.07692307692308,0.0
lying,15686646818880041,111,123.07692307692308,0.0
lying,15686646819350042,111,123.07692307692308,0.0
lying,15686646819820043,111,123.07692307692308,0.0
lying,15686646820280044,111,123.07692307692308,0.0
lying,15686646820750045,111,123.07692307692308,0.0
lying,15686646821220046,111,123.07692307692308,0.0
lying,15686646821690047,111,123.07692307692308,0.0
lying,15686646822160048,111,123.07692307692308,0.0
lying,15686646822630049,111,123.07692307692308,0.0
lying,15686646823100050,111,123.07692307692308,0.0
lying,15686646823560051,111,123.07692307692308,0.0
lying,15686646824030052,111,123.07692307692308,0.0
lying,15686646824500053,111,123.07692307692308,0.0
lying,15686646824970054,111,123.07692307692308,0.0
lying,15686646825440055,111,123.07692307692308,0.0
lying,15686646825910056,111,123.07692307692308,0.0
lying,15686646826380057,111,123.07692307692308,0.0
lying,15686646826850058,111,123.07692307692308,0.0
lying,15686646827310059,111,123.07692307692308,0.0
lying,15686646827780060,111,123.07692307692308,0.0
lying,15686646828250061,111,123.07692307692308,0.0
lying,15686646828720062,111,123.07692307692308,0.0
lying,15686646829190063,111,123.07692307692308,0.0
lying,15686646829660064,111,123.07692307692308,0.0
lying,15686646830130065,111,123.07692307692308,0.0
lying,15686646830590066,111,123.07692307692308,0.0
lying,15686646831060067,111,123.07692307692308,0.0
lying,15686646831530068,111,123.07692307692308,0.0
lying,15686646832000069,111,123.07692307692308,0.0
lying,15686646832470070,111,123.07692307692308,0.0
lying,15686646832940071,111,123.07692307692308,0.0
lying,15686646833410072,111,123.07692307692308,0.0
lying,15686646833880073,111,123.07692307692308,0.0
lying,15686646834340074,111,123.07692307692308,0.0
lying,15686646834810075,111,123.07692307692308,0.0
