action,timestamp,x_axis,y_axis,z_axis
fall,15686645189670002,-11,-15.425531914893615,14.3
fall,15686645190140003,-11,-15.425531914893615,0.0
fall,15686645190610004,-10,-9.562841530054644,21.109
fall,15686645191070005,-10,-9.562841530054644,0.0
fall,15686645191540006,-8,-3.8461538461538436,35.582
fall,15686645192010007,-8,-3.8461538461538436,0.0
fall,15686645192480008,-8,-7.000000000000001,0.0
fall,15686645192950009,-8,-7.000000000000001,0.0
fall,15686645193420010,-6,-5.499999999999999,53.352
fall,15686645193890011,-6,-5.499999999999999,0.0
fall,15686645194360012,11,-8.333333333333332,17.041
fall,15686645194820013,11,-8.333333333333332,0.0
fall,15686645195290014,14,-3.8461538461538436,62.433
fall,15686645195760015,14,-3.8461538461538436,0.0
fall,15686645196230016,28,3.409090909090906,0.0
fall,15686645196700017,28,3.409090909090906,0.0
fall,15686645197170018,49,5.797101449275366,15.847
fall,15686645197640019,49,5.797101449275366,0.0
fall,15686645198100020,54,3.8461538461538436,95.60000000000001
fall,15686645198570021,54,3.8461538461538436,0.0
fall,15686645199040022,64,10.95890410958904,0.0
fall,15686645199510023,64,10.95890410958904,0.0
fall,15686645199980024,72,29.71014492753623,0.0
fall,15686645200450025,72,29.71014492753623,0.0
fall,15686645200920026,76,19.599999999999994,62.98
fall,15686645201380027,76,19.599999999999994,0.0
fall,15686645201850028,77,21.42857142857143,17.725
fall,15686645202320029,77,21.42857142857143,0.0
fall,15686645202790030,78,39.39393939393939,20.606
fall,15686645203260031,78,39.39393939393939,0.0
fall,15686645203730032,81,22.413793103448278,36.747
fall,15686645204200033,81,22.413793103448278,0.0
fall,15686645204670034,82,41.45299145299145,15.921
fall,15686645205140035,82,41.45299145299145,0.0
fall,15686645205600036,76,54.4776119402985,0.0
fall,15686645206070037,76,54.4776119402985,0.0
fall,15686645206540038,85,52.564102564102555,0.0
fall,15686645207010039,85,52.564102564102555,0.0
fall,15686645207480040,81,47.52066115702479,-61.328
fall,15686645207950041,81,47.52066115702479,0.0
fall,15686645208410042,86,43.85964912280702,67.93
fall,15686645208880043,86,43.85964912280702,0.0
fall,15686645209350044,87,45.41284403669725,12.935
fall,15686645209820045,87,45.41284403669725,0.0
fall,15686645210290046,89,54.85436893203883,24.838
fall,15686645210760047,89,54.85436893203883,0.0
fall,15686645211230048,89,37.254901960784316,0.0
fall,15686645211700049,89,37.254901960784316,0.0
fall,15686645212160050,89,38.11881188118812,0.0
fall,15686645212630051,89,38.11881188118812,0.0
fall,15686645213100052,88,41.666666666666664,-11.495
fall,15686645213570053,88,41.666666666666664,0.0
fall,15686645214040054,88,28.181818181818187,0.0
fall,15686645214510055,88,28.181818181818187,0.0
fall,15686645214980056,112,16.176470588235293,4.37
fall,15686645215440057,112,16.176470588235293,0.0
fall,15686645215910058,88,39.21568627450981,0.0
fall,15686645216380059,88,39.21568627450981,0.0
fall,15686645216850060,88,41.666666666666664,0.0
fall,15686645217320061,88,41.666666666666664,0.0
fall,15686645217790062,88,28.899082568807344,0.0
fall,15686645218260063,88,28.899082568807344,0.0
lying,15686645218720064,88,25.0,0.0
lying,15686645219190065,88,25.0,0.0
lying,15686645219660066,89,27.142857142857146,9.081
lying,15686645220130067,89,27.142857142857146,0.0
lying,15686645220600068,89,27.142857142857146,0.0
lying,15686645221070069,89,27.142857142857146,0.0
lying,15686645221540070,89,27.142857142857146,0.0
lying,15686645222000071,89,27.142857142857146,0.0
lying,15686645222470072,89,27.142857142857146,0.0
lying,15686645222940073,89,27.142857142857146,0.0
