action,timestamp,x_axis,y_axis,z_axis
notfall,15674436147390005,27,2.1126760563380254,3.783
notfall,15674436147730006,27,2.1126760563380254,0.0
notfall,15674436148070007,27,2.1126760563380254,0.0
notfall,15674436148410008,27,2.1126760563380254,0.0
notfall,15674436148760009,27,2.1126760563380254,0.0
notfall,15674436149160010,27,2.1126760563380254,0.0
notfall,15674436149490011,29,24.226804123711343,16.882
notfall,15674436149840012,30,16.666666666666664,7.053
fall,15674436150200013,30,20.526315789473678,0.0
fall,15674436150550014,31,22.043010752688176,7.542999999999999
fall,15674436150990015,32,21.73913043478261,7.502999999999999
fall,15674436151320016,33,44.680851063829785,10.578
fall,15674436151660017,34,9.459459459459463,4.946000000000001
fall,15674436152010018,35,11.643835616438361,4.915
fall,15674436152340019,36,16.19718309859155,4.797
fall,15674436152680020,37,19.565217391304344,4.694
fall,15674436153080021,39,38.23529411764706,26.572
fall,15674436154210022,42,43.61702127659576,36.399
fall,15674436154540023,44,4.3689320388349495,17.534000000000002
fall,15674436154860024,45,4.3689320388349495,8.908
fall,15674436155210025,48,7.8431372549019684,27.066000000000006
fall,15674436155550026,49,40.65420560747664,14.784
fall,15674436155910027,54,52.08333333333333,60.19
fall,15674436156250028,56,43.39622641509435,26.651999999999997
fall,15674436156580029,59,55.20833333333333,35.099999999999994
fall,15674436156910030,61,44.11764705882353,11.458
fall,15674436157250031,63,47.247706422018354,30.25
fall,15674436157620032,67,58.163265306122454,51.06399999999999
fall,15674436157980033,70,17.3469387755102,24.744
fall,15674436158320034,71,14.35643564356436,8.587
fall,15674436158660035,74,24.226804123711343,26.643
fall,15674436158990036,73,50.0,-17.090999999999998
fall,15674436159320037,77,32.97872340425532,40.672
fall,15674436159690038,80,57.6086956521739,39.264
fall,15674436160010039,82,57.6086956521739,26.756
fall,15674436160350040,86,60.1123595505618,51.803999999999995
fall,15674436160690041,90,64.6067415730337,61.104
fall,15674436161100042,99,61.62790697674418,115.65899999999999
fall,15674436161440043,112,23.015873015873012,53.703
fall,15674436161800044,113,27.192982456140342,3.592
fall,15674436162140045,111,121.9298245614035,-17.875999999999998
fall,15674436162470046,114,57.77777777777778,38.571
fall,15674436162810047,114,57.77777777777778,0.0
fall,15674436163150048,115,21.42857142857143,4.829
fall,15674436163480049,113,16.216216216216218,-10.784
fall,15674436163860050,111,33.838383838383834,-22.2
fall,15674436164190051,108,39.215686274509814,-36.89100000000001
fall,15674436164530052,109,39.10891089108911,10.847999999999999
fall,15674436164870053,108,56.862745098039206,-13.119000000000002
fall,15674436165200054,109,61.88118811881189,12.442
fall,15674436165540055,113,71.64948453608247,54.228
fall,15674436165900056,114,108.33333333333331,19.41
fall,15674436166240057,129,47.53086419753087,0.0
fall,15674436166580058,128,56.09756097560976,-9.285
fall,15674436166930059,133,46.103896103896105,46.815
fall,15674436167270060,139,86.61971830985917,60.078
fall,15674436167610061,131,164.28571428571428,-31.864
fall,15674436167980062,145,119.23076923076924,0.0
fall,15674436168320063,145,119.23076923076924,0.0
fall,15674436168660064,145,125.3846153846154,0.0
fall,15674436169000065,148,132.25806451612902,29.913
fall,15674436169350066,133,187.66233766233762,0.0
fall,15674436169680067,147,119.84126984126983,0.0
fall,15674436170040068,148,111.29032258064517,9.078
fall,15674436170380069,148,111.29032258064517,0.0
fall,15674436170710070,147,107.14285714285714,-9.645
lying,15674436171050071,143,186.11111111111111,-17.608
lying,15674436171460072,153,86.8421052631579,58.15000000000001
lying,15674436171810073,153,86.8421052631579,0.0
lying,15674436172190074,153,86.8421052631579,0.0
lying,15674436172520075,153,86.8421052631579,0.0
