action,timestamp,x_axis,y_axis,z_axis
notfall,15686645896450008,17,-31.6793893129771,3.992
notfall,15686645896920009,17,-31.6793893129771,0.0
notfall,15686645897390010,16,-32.03125,-3.873
notfall,15686645897850011,16,-32.03125,0.0
notfall,15686645898320012,16,-28.04878048780488,0.0
notfall,15686645898790013,16,-28.04878048780488,0.0
notfall,15686645899260014,-8,-28.723404255319153,-118.08
notfall,15686645899730015,-8,-28.723404255319153,0.0
notfall,15686645900200016,-12,-27.241379310344826,-23.528
notfall,15686645900670017,-12,-27.241379310344826,0.0
notfall,15686645901130018,-15,-23.648648648648653,-21.843
notfall,15686645901600019,-15,-23.648648648648653,0.0
notfall,15686645902070020,-16,-23.154362416107382,-8.143
notfall,15686645902540021,-16,-23.154362416107382,0.0
notfall,15686645903010022,-16,-21.21212121212121,0.0
notfall,15686645903480023,-16,-21.21212121212121,0.0
notfall,15686645903950024,-16,-25.48387096774194,0.0
notfall,15686645904420025,-16,-25.48387096774194,0.0
notfall,15686645904880026,-16,-27.914110429447852,0.0
notfall,15686645905350027,-16,-27.914110429447852,0.0
notfall,15686645905820028,-16,-28.488372093023255,0.0
notfall,15686645906290029,-16,-28.488372093023255,0.0
notfall,15686645906760030,-16,-29.190751445086704,0.0
notfall,15686645907230031,-16,-29.190751445086704,0.0
sleep,15686645907700032,-16,-29.190751445086704,0.0
sleep,15686645908160033,-16,-29.190751445086704,0.0
sleep,15686645908630034,-14,-27.84431137724551,18.9
sleep,15686645909100035,-14,-27.84431137724551,0.0
sleep,15686645909570036,-12,-16.013071895424837,21.28
sleep,15686645910040037,-12,-16.013071895424837,0.0
sleep,15686645910510038,-8,-23.076923076923077,38.556
sleep,15686645910980039,-8,-23.076923076923077,0.0
sleep,15686645911440040,-16,-23.44632768361582,-91.12
sleep,15686645911910041,-16,-23.44632768361582,0.0
sleep,15686645912380042,2,-22.839506172839506,10.122
sleep,15686645912850043,2,-22.839506172839506,0.0
sleep,15686645913320044,16,-20.27027027027027,0.0
sleep,15686645913790045,16,-20.27027027027027,0.0
sleep,15686645914260046,36,-12.393162393162394,7.984
sleep,15686645914730047,36,-12.393162393162394,0.0
sleep,15686645915190048,51,-6.6037735849056585,107.19
sleep,15686645915660049,51,-6.6037735849056585,0.0
sleep,15686645916130050,64,-17.16417910447761,108.90100000000001
sleep,15686645916600051,64,-17.16417910447761,0.0
sleep,15686645917070052,72,-12.831858407079643,56.16
sleep,15686645917540053,72,-12.831858407079643,0.0
sleep,15686645918010054,78,-1.648351648351648,36.846000000000004
sleep,15686645918470055,78,-1.648351648351648,0.0
sleep,15686645918940056,84,-6.190476190476191,39.378
sleep,15686645919410057,84,-6.190476190476191,0.0
sleep,15686645919880058,88,-4.455445544554454,28.504
sleep,15686645920350059,88,-4.455445544554454,0.0
sleep,15686645920820060,90,-9.999999999999998,17.442
sleep,15686645921290061,90,-9.999999999999998,0.0
sleep,15686645921760062,88,2.4590163934426257,-22.226
sleep,15686645922220063,88,2.4590163934426257,0.0
sleep,15686645922690064,80,11.739130434782608,-91.112
sleep,15686645923160065,80,11.739130434782608,0.0
sleep,15686645923630066,78,7.798165137614676,-20.774
sleep,15686645924100067,78,7.798165137614676,0.0
sleep,15686645924570068,76,9.459459459459463,-22.77
sleep,15686645925040069,76,9.459459459459463,0.0
sleep,15686645925500070,76,19.3069306930693,0.0
sleep,15686645925970071,76,19.3069306930693,0.0
sleep,15686645926440072,77,21.999999999999996,10.532
sleep,15686645926910073,77,21.999999999999996,0.0
sleep,15686645927380074,78,17.59259259259259,11.538
sleep,15686645927850075,78,17.59259259259259,0.0
lying,15686645928320076,80,30.000000000000004,19.854
lying,15686645928780077,80,30.000000000000004,0.0
lying,15686645929250078,71,22.277227722772274,-90.135
lying,15686645929720079,71,22.277227722772274,0.0
lying,15686645930190080,73,25.0,18.872
lying,15686645930660081,73,25.0,0.0
lying,15686645931130082,72,22.164948453608247,-9.483
lying,15686645931600083,72,22.164948453608247,0.0
lying,15686645932070084,72,19.072164948453608,0.0
lying,15686645932530085,72,19.072164948453608,0.0
lying,15686645933000086,71,18.42105263157895,-9.143
lying,15686645933470087,71,18.42105263157895,0.0
lying,15686645933940088,71,6.521739130434778,0.0
lying,15686645934410089,71,6.521739130434778,0.0
lying,15686645934880090,71,14.646464646464652,0.0
lying,15686645935340091,71,14.646464646464652,0.0
lying,15686645935820092,71,8.064516129032262,0.0
