action,timestamp,x_axis,y_axis,z_axis
notfall,15686647053510002,-4,-2.8037383177570097,35.12
notfall,15686647053980003,-4,-2.8037383177570097,0.0
notfall,15686647054450004,-2,0.0,73.274
notfall,15686647054920005,-2,0.0,0.0
notfall,15686647055390006,-4,-0.9345794392523366,-73.904
notfall,15686647055850007,-4,-0.9345794392523366,0.0
notfall,15686647056320008,-4,0.0,0.0
notfall,15686647056790009,-4,0.0,0.0
notfall,15686647057260010,-4,-2.3364485981308416,0.0
notfall,15686647057730011,-4,-2.3364485981308416,0.0
notfall,15686647058200012,-2,-3.3018867924528292,66.688
notfall,15686647058660013,-2,-3.3018867924528292,0.0
notfall,15686647059140014,0,-4.761904761904762,64.032
notfall,15686647059600015,0,-4.761904761904762,0.0
notfall,15686647060070016,2,-8.173076923076922,58.918
notfall,15686647060540017,2,-8.173076923076922,0.0
notfall,15686647061010018,2,-8.653846153846157,0.0
notfall,15686647061480019,2,-8.653846153846157,0.0
notfall,15686647061950020,2,-9.134615384615385,0.0
fall,15686647062410021,2,-9.134615384615385,0.0
fall,15686647062880022,3,-7.0048309178743935,28.816
fall,15686647063350023,3,-7.0048309178743935,0.0
fall,15686647063820024,7,-9.60591133004926,101.412
fall,15686647064290025,7,-9.60591133004926,0.0
fall,15686647064760026,12,-13.131313131313133,107.60999999999999
fall,15686647065230027,12,-13.131313131313133,0.0
fall,15686647065700028,23,-13.636363636363635,0.0
fall,15686647066160029,23,-13.636363636363635,0.0
fall,15686647066630030,35,-6.571428571428573,0.0
fall,15686647067100031,35,-6.571428571428573,0.0
fall,15686647067570032,48,1.851851851851849,0.0
fall,15686647068040033,48,1.851851851851849,0.0
fall,15686647068510034,60,-6.0,0.0
fall,15686647068970035,60,-6.0,0.0
fall,15686647069440036,68,11.971830985915489,0.0
fall,15686647069910037,68,11.971830985915489,0.0
fall,15686647070380038,82,11.71875,0.0
fall,15686647070850039,82,11.71875,0.0
fall,15686647071320040,72,17.391304347826086,0.0
fall,15686647071790041,72,17.391304347826086,0.0
fall,15686647072260042,72,27.536231884057973,0.0
fall,15686647072720043,72,27.536231884057973,0.0
fall,15686647073190044,73,18.613138686131393,17.39
fall,15686647073660045,73,18.613138686131393,0.0
fall,15686647074130046,80,23.076923076923073,106.33
fall,15686647074600047,80,23.076923076923073,0.0
fall,15686647074990048,82,19.53125,27.546
fall,15686647075460049,82,19.53125,0.0
fall,15686647075930050,86,33.06451612903226,62.064
fall,15686647076400051,86,33.06451612903226,0.0
fall,15686647076870052,88,27.86885245901639,28.628
fall,15686647077330053,88,27.86885245901639,0.0
fall,15686647077800054,87,28.04878048780488,-13.869
fall,15686647078270055,87,28.04878048780488,0.0
fall,15686647078740056,127,65.66265060240963,11.275
fall,15686647079210057,127,65.66265060240963,0.0
fall,15686647079680058,128,67.07317073170731,11.134
lying,15686647080150059,128,67.07317073170731,0.0
lying,15686647080610060,120,21.111111111111114,-64.792
lying,15686647081080061,120,21.111111111111114,0.0
lying,15686647081550062,120,21.111111111111114,0.0
lying,15686647082020063,120,21.111111111111114,0.0
lying,15686647082490064,120,21.111111111111114,0.0
lying,15686647082960065,120,21.111111111111114,0.0
lying,15686647083430066,120,21.111111111111114,0.0
lying,15686647083890067,120,21.111111111111114,0.0
lying,15686647084360068,120,21.111111111111114,0.0
lying,15686647084830069,120,21.111111111111114,0.0
lying,15686647085300070,120,21.111111111111114,0.0
lying,15686647085770071,120,21.111111111111114,0.0
lying,15686647086240072,120,21.111111111111114,0.0
lying,15686647086710073,120,21.111111111111114,0.0
lying,15686647087180074,120,21.111111111111114,0.0
lying,15686647087640075,120,21.111111111111114,0.0
lying,15686647088110076,120,21.111111111111114,0.0
lying,15686647088580077,120,21.111111111111114,0.0
lying,15686647089050078,120,21.111111111111114,0.0
lying,15686647089520079,120,21.111111111111114,0.0
lying,15686647089990080,120,21.111111111111114,0.0
lying,15686647090460081,120,21.111111111111114,0.0
lying,15686647090920082,120,21.111111111111114,0.0
lying,15686647091390083,120,21.111111111111114,0.0
lying,15686647091860084,120,21.111111111111114,0.0
lying,15686647092330085,120,21.111111111111114,0.0
lying,15686647092800086,120,21.111111111111114,0.0
lying,15686647093270087,120,21.111111111111114,0.0
