action,timestamp,x_axis,y_axis,z_axis
notfall,15673630367890013,33,16.129032258064512,3.5669999999999997
notfall,15673630368140014,33,16.129032258064512,0.0
notfall,15673630368350015,33,16.129032258064512,0.0
notfall,15673630368570016,33,16.129032258064512,0.0
notfall,15673630368790017,33,16.129032258064512,0.0
notfall,15673630369000018,33,16.129032258064512,0.0
notfall,15673630369220019,33,16.129032258064512,0.0
notfall,15673630369460020,33,16.129032258064512,0.0
notfall,15673630369720021,33,16.129032258064512,0.0
notfall,15673630369940022,33,16.129032258064512,0.0
notfall,15673630370160023,33,16.129032258064512,0.0
notfall,15673630370390024,33,16.129032258064512,0.0
notfall,15673630370610025,33,16.129032258064512,0.0
notfall,15673630370860026,33,16.129032258064512,0.0
notfall,15673630371080027,33,16.129032258064512,0.0
notfall,15673630371300028,33,16.129032258064512,0.0
notfall,15673630371520029,33,16.129032258064512,0.0
notfall,15673630371760030,33,16.129032258064512,0.0
notfall,15673630371990031,33,16.129032258064512,0.0
notfall,15673630372240032,33,16.129032258064512,0.0
notfall,15673630372470033,33,16.129032258064512,0.0
notfall,15673630372690034,33,16.129032258064512,0.0
notfall,15673630372920035,33,16.129032258064512,0.0
notfall,15673630373140036,33,16.129032258064512,0.0
notfall,15673630373380037,33,16.129032258064512,0.0
notfall,15673630373620038,33,16.129032258064512,0.0
notfall,15673630373840039,33,16.129032258064512,0.0
notfall,15673630374070040,33,16.129032258064512,0.0
notfall,15673630374290041,33,16.129032258064512,0.0
notfall,15673630374520042,33,16.129032258064512,0.0
notfall,15673630374740043,33,16.129032258064512,0.0
notfall,15673630374980044,33,16.129032258064512,0.0
notfall,15673630375190045,33,16.129032258064512,0.0
notfall,15673630375410046,33,16.129032258064512,0.0
notfall,15673630375630047,33,16.129032258064512,0.0
notfall,15673630375850048,33,16.129032258064512,0.0
notfall,15673630376080049,33,16.129032258064512,0.0
notfall,15673630376320050,33,16.129032258064512,0.0
notfall,15673630376540051,33,16.129032258064512,0.0
notfall,15673630376750052,33,16.129032258064512,0.0
notfall,15673630376980053,33,16.129032258064512,0.0
notfall,15673630377200054,33,16.129032258064512,0.0
notfall,15673630377430055,33,16.129032258064512,0.0
notfall,15673630377690056,33,16.129032258064512,0.0
notfall,15673630377990057,33,16.129032258064512,0.0
notfall,15673630378210058,33,16.129032258064512,0.0
notfall,15673630378430059,33,16.129032258064512,0.0
notfall,15673630378660060,66,6.790123456790121,5.38
notfall,15673630378880061,83,5.555555555555558,3.5780000000000003
notfall,15673630379120062,86,12.5,9.999
notfall,15673630379340063,87,17.213114754098356,3.0439999999999996
notfall,15673630379560064,87,17.213114754098356,0.0
notfall,15673630379780065,87,17.213114754098356,0.0
notfall,15673630379990066,87,17.213114754098356,0.0
notfall,15673630380210067,87,17.213114754098356,0.0
notfall,15673630380460068,87,17.213114754098356,0.0
notfall,15673630380670069,87,17.213114754098356,0.0
notfall,15673630380890070,87,17.213114754098356,0.0
notfall,15673630381120071,87,17.213114754098356,0.0
fall,15673630381350072,87,17.213114754098356,0.0
fall,15673630381570073,13,-24.305555555555557,0.0
fall,15673630381810074,12,-25.694444444444446,-7.462000000000001
fall,15673630382020075,12,-25.694444444444446,0.0
fall,15673630382250076,12,-25.694444444444446,0.0
fall,15673630382460077,12,-25.694444444444446,0.0
fall,15673630382680078,12,-25.694444444444446,0.0
fall,15673630382900079,12,-25.694444444444446,0.0
fall,15673630383140080,12,-25.694444444444446,0.0
fall,15673630383360081,12,-25.694444444444446,0.0
fall,15673630383590082,12,-25.694444444444446,0.0
fall,15673630383810083,12,-25.694444444444446,0.0
fall,15673630384020084,12,-25.694444444444446,0.0
fall,15673630384240085,12,-25.694444444444446,0.0
fall,15673630384490086,12,-25.694444444444446,0.0
fall,15673630384700087,12,-25.694444444444446,0.0
fall,15673630384920088,12,-25.694444444444446,0.0
fall,15673630385130089,12,-25.694444444444446,0.0
fall,15673630385340090,12,-25.694444444444446,0.0
fall,15673630385560091,31,-0.4950495049504955,5.3839999999999995
fall,15673630385790092,33,-3.211009174311924,11.208
fall,15673630386020093,33,-3.211009174311924,0.0
fall,15673630386250094,33,-3.211009174311924,0.0
fall,15673630386470095,33,-3.211009174311924,0.0
fall,15673630386690096,33,-3.211009174311924,0.0
fall,15673630386900097,33,-3.211009174311924,0.0
fall,15673630387140098,41,24.39024390243902,51.864
fall,15673630387360099,43,23.78640776699029,16.55
fall,15673630387580100,44,16.37931034482759,11.243
fall,15673630387800101,48,12.809917355371905,40.916
fall,15673630388070102,52,15.254237288135595,42.74
fall,15673630388310103,57,22.222222222222218,63.51
fall,15673630388560104,64,21.42857142857143,59.26199999999999
fall,15673630388780105,72,39.36170212765957,84.448
fall,15673630388990106,75,47.82608695652174,39.243
fall,15673630389210107,75,57.5268817204301,0.0
fall,15673630389430108,78,70.0,47.091
fall,15673630389650109,86,88.77551020408163,0.0
fall,15673630389900110,89,92.55319148936171,50.841
fall,15673630390120111,95,9.090909090909092,32.55
fall,15673630390340112,105,11.111111111111116,40.06999999999999
fall,15673630390550113,109,84.61538461538463,20.396
fall,15673630390770114,105,85.18518518518519,-20.971999999999998
fall,15673630390990115,102,82.14285714285714,-16.62
fall,15673630391230116,99,34.90566037735849,-9.993
fall,15673630391450117,99,34.90566037735849,0.0
fall,15673630391660118,99,34.90566037735849,0.0
fall,15673630391880119,119,112.7906976744186,4.0889999999999995
fall,15673630392100120,118,78.57142857142857,-4.789
fall,15673630392330121,107,63.114754098360656,-64.42699999999999
fall,15673630392570122,108,76.66666666666666,6.169
fall,15673630392780123,107,79.82456140350878,-5.58
fall,15673630393000124,107,79.82456140350878,0.0
fall,15673630393220125,107,79.82456140350878,0.0
fall,15673630393440126,107,79.82456140350878,0.0
fall,15673630393650127,107,79.82456140350878,0.0
fall,15673630393890128,107,79.82456140350878,0.0
fall,15673630394110129,107,79.82456140350878,0.0
fall,15673630394330130,107,79.82456140350878,0.0
fall,15673630394550131,107,79.82456140350878,0.0
fall,15673630394780132,107,79.82456140350878,0.0
fall,15673630395000133,107,79.82456140350878,0.0
fall,15673630395240134,107,79.82456140350878,0.0
lying,15673630395450135,107,79.82456140350878,0.0
lying,15673630395670136,107,79.82456140350878,0.0
lying,15673630395890137,107,79.82456140350878,0.0
lying,15673630396120138,107,79.82456140350878,0.0
lying,15673630396350139,107,79.82456140350878,0.0
lying,15673630396590140,107,79.82456140350878,0.0
lying,15673630396800141,107,79.82456140350878,0.0
lying,15673630397020142,107,79.82456140350878,0.0
lying,15673630397240143,107,79.82456140350878,0.0
lying,15673630397470144,107,79.82456140350878,0.0
lying,15673630397680145,107,79.82456140350878,0.0
lying,15673630397940146,107,79.82456140350878,0.0
lying,15673630398180147,107,79.82456140350878,0.0
lying,15673630398450148,107,79.82456140350878,0.0
lying,15673630398680149,107,79.82456140350878,0.0
lying,15673630398900150,107,79.82456140350878,0.0
lying,15673630399130151,107,79.82456140350878,0.0
lying,15673630399390152,107,79.82456140350878,0.0
lying,15673630399620153,107,79.82456140350878,0.0
lying,15673630399840154,107,79.82456140350878,0.0
lying,15673630400060155,107,79.82456140350878,0.0
lying,15673630400300156,107,79.82456140350878,0.0
lying,15673630400520157,107,79.82456140350878,0.0
lying,15673630400760158,107,79.82456140350878,0.0
lying,15673630400990159,107,79.82456140350878,0.0
lying,15673630401220160,107,79.82456140350878,0.0
lying,15673630401460161,107,79.82456140350878,0.0
lying,15673630401700162,107,79.82456140350878,0.0
lying,15673630401930163,107,79.82456140350878,0.0
lying,15673630402210164,107,79.82456140350878,0.0
lying,15673630402450165,107,79.82456140350878,0.0
lying,15673630402670166,107,79.82456140350878,0.0
lying,15673630402890167,107,79.82456140350878,0.0
lying,15673630403150168,107,79.82456140350878,0.0
lying,15673630403390169,107,79.82456140350878,0.0
lying,15673630403660170,107,79.82456140350878,0.0
lying,15673630403880171,107,79.82456140350878,0.0
lying,15673630404110172,107,79.82456140350878,0.0
lying,15673630404340173,107,79.82456140350878,0.0
lying,15673630404570174,107,79.82456140350878,0.0
lying,15673630404800175,107,79.82456140350878,0.0
lying,15673630405060176,107,79.82456140350878,0.0
lying,15673630405290177,107,79.82456140350878,0.0
lying,15673630405520178,107,79.82456140350878,0.0
lying,15673630405750179,107,79.82456140350878,0.0
lying,15673630405980180,107,79.82456140350878,0.0
lying,15673630406210181,107,79.82456140350878,0.0
lying,15673630406490182,107,79.82456140350878,0.0
lying,15673630406720183,107,79.82456140350878,0.0
lying,15673630406950184,107,79.82456140350878,0.0
lying,15673630407170185,107,79.82456140350878,0.0
lying,15673630407420186,107,79.82456140350878,0.0
lying,15673630407670187,107,79.82456140350878,0.0
lying,15673630407950188,107,79.82456140350878,0.0
lying,15673630408190189,107,79.82456140350878,0.0
lying,15673630408500190,107,79.82456140350878,0.0
lying,15673630408750191,107,79.82456140350878,0.0
lying,15673630408970192,107,79.82456140350878,0.0
lying,15673630409190193,107,79.82456140350878,0.0
lying,15673630409440194,107,79.82456140350878,0.0
lying,15673630409650195,107,79.82456140350878,0.0
lying,15673630409870196,107,79.82456140350878,0.0
lying,15673630410090197,107,79.82456140350878,0.0
lying,15673630410320198,107,79.82456140350878,0.0
lying,15673630410550199,107,79.82456140350878,0.0
lying,15673630410790200,107,79.82456140350878,0.0
lying,15673630411000201,107,79.82456140350878,0.0
lying,15673630411230202,107,79.82456140350878,0.0
lying,15673630411460203,107,79.82456140350878,0.0
lying,15673630411680204,107,79.82456140350878,0.0
lying,15673630411900205,107,79.82456140350878,0.0
lying,15673630412150206,107,79.82456140350878,0.0
lying,15673630412380207,107,79.82456140350878,0.0
lying,15673630412600208,107,79.82456140350878,0.0
lying,15673630412820209,107,79.82456140350878,0.0
lying,15673630413040210,107,79.82456140350878,0.0
lying,15673630413260211,107,79.82456140350878,0.0
lying,15673630413500212,107,79.82456140350878,0.0
lying,15673630413720213,107,79.82456140350878,0.0
